title,date,content
iBasso DC05 써본사람있나? [1],2021-11-09 09:11:09,"알리직구 6만초반인데... 가격이 생각보다 싸네?

DC03, DC04 갤럭시랑 호환 잘 됐었음?"
갤럭시에 에어팟프로 쓸만함? [1],2021-11-09 09:10:47,"버즈프로가 낫나..?

가격 생각 안하면 버즈 시리즈랑 이거랑 머가 나음?

소니꺼 사고싶긴 한데 xm4는 넘 비쌈 ㅠ
- dc official App"
AONIC4 이거 차음은 어떰 [4],2021-11-09 09:04:53,"노캔이랑 비빔?
- dc official App"
"마들아, 아침밥들은 묵었나 ! ! [17]",2021-11-09 09:03:49,아침밥은 생명이데이
알리에서 살 꼬다리덱 추천 좀 [1],2021-11-09 08:58:04,"아직도
소나타 hd pro 가 최고임?
- dc official App"
10만원대 유선 헤드폰 추천좀 ㅜㅜ [8],2021-11-09 08:57:23,"음질 좋은걸로 부탁드려요

앵간한 무선 헤드폰보다 음질 좋은걸로..."
akg k3003 미개봉 42만원에 사는거면 괜찮은편임? [2],2021-11-09 08:55:48,아님 비싼편임?
형들 갤럭시버즈프로 가격대 이어폰 추천좀. [2],2021-11-09 08:54:34,"버즈프로 외이도염 얘기가 있어서 (피부 ㅜ좀 약한 친구한테 선물해줄거라.)
그 가격대에 괜찮은거 뭐 있어?
버즈 2 괜찮?"
hud100 mk2 실사용자 있음?,2021-11-09 08:52:37,"헤드폰이랑 세트로 구매해서 오늘 수령 예정인데

내가 쓸까 팔까

팔면 9~10은 되는 것 같더라


엘지폰으로 듣는 입장이라

dac 하나 있으면 좋긴 할 거 같은데

이 돈이면

팔고 다른 거 사는 게 낫겠음?"
형들 헤드폰 추천 받을거면 다시 써오래서 써왔어요. [4/1],2021-11-09 08:52:10,"1.자주 듣는 장르
-피아노
-바이올린
-팝(포크 느낌)
-영화 음악처럼 장엄한 오케스트라

2.노캔 유무
-있어도 좋지만 독서실에서 쓸거라 그다지 필요 없음

3.AS 유무
-이또한 독서실에서만 들어와서 그다지 필요 없음

4.이어폰 잭
-C타입 밖에 지원이 안됨


5.가격대
-30~50"
100이하 헤드폰 종결급 이거중 있냐 [10],2021-11-09 08:49:48,"d7200 : 보유중인 모멘텀3 이랑 성향 안겹치냐

오디지 : lcd 2cb 성능은 이셋중 최강인데 넥브레이커가 진짜 심함?

660s : 무지성 젠하로 고?

횽들 하나만 추천해줘.

대중가요 듣는 용도임.

신품기준으로 추천해주삼


- dc official App"
난 시발 준표형은 될 줄 알았다,2021-11-09 08:48:25,"후보도 안되는게 어딨냐 시발
총장하다 3개월만에 대통령하고 얼마나 인생이 개좆밥처럼 보일까 너무 쉬워서 ㅋㅋㅋㅋ"
오늘 저녁에 akg k3003 미개봉 직거래하기로 약속함 [1],2021-11-09 08:47:41,"42만원에 미개봉 매물있어서 직거래 약속잡음

ㅍㅌㅊ? 아님 비싸게 사는거임?"
임마 대체 머하는거냐,2021-11-09 08:45:27,"https://www.youtube.com/watch?v=VJEPUxNNDaU
- dc official App"
이거 불량임?,2021-11-09 08:42:07,"유닛과 케이블 연결했는데

한쪽이 중력에 1도 저항못하고 계속 빙글빙글 돌아감 ㅋㅋㅋ

이제 구매한 지 하루됐음"
어떻게 사람새끼가 돼서 국짐당을 지지할수가 있냐ㅋㅋㅋ [3],2021-11-09 08:41:21,나라 꼬라지 좆됐네 어휴ㅋ
팟맥스 사서 듣는중 [1/1],2021-11-09 08:40:55,"얘근데 착용감 개좆되게 좋은데? 무게 억까당한듯
삼십분째 끼고있는데 알칠공보다도 훨좋은듯 개편안함


소리는 내가 맛이간건지 모르겟는데 그냥 에어팟프로 소리남 ㅅㅂ"
시발 윤석열가튼 놈이 지지율이 1위네 ㅋㅋㅋ,2021-11-09 08:37:59,"홍준표 유승민도 아니고 시발
내가 씹보수라도 3개월 정치하고 대통령되노 ㅋㅋㅋ"
플랫<-저음빵빵 고음빵빵 성향에서 [1],2021-11-09 08:28:19,"보컬을 강조함
아니냐?????"
정신병하는데 생리 존나옴,2021-11-09 08:27:18,ㄷㄷ
오르가즘 온다.... [1],2021-11-09 08:27:08,"ㅇㅇ
- dc official App"
"수월우, 텐치짐 청음 가능한곳 있냐",2021-11-09 08:26:17,"특히나 s8, 프리즘

스타게이트도 애플 꼬다리보다 훨 나은지 궁금한데..."
생리 하는데 정신병 존나 옴,2021-11-09 08:25:22,"죽을것 같음.
아.

- dc official App"
형들 블레싱2인데 y잭사면 pc에낄수있어?,2021-11-09 08:09:40,여태노래만 들어봄
sa-1 vs a281 [5],2021-11-09 08:09:12,x16 에 헤륙세랑 유토피아 물릴거야
er4 역체감 너무 심해..,2021-11-09 07:59:47,이거 듣다가 다른 애들로 노래들으면 먼가 소리가 먹먹한 느낌이 많이 들어..
ㄱ?,2021-11-09 07:56:40,ㄱ?
음질 n400 VS sony wf XM4 [10],2021-11-09 07:33:58,"소니꺼 완전히 즐기려면 따로 트랜시미터 이런거 필요하지 않음?

음역대도 n400은 10hz-20khz 소니는 20hz-20khz 인데 음질만 맞짱떴을때 누가이기냐?

xm4 음질 좋다는것도 ldac 한정 아님?"
월 500 이하로 버는 부모 만나면 자살이 답임 [6],2021-11-09 07:03:07,"기본적으로 보험 3인부터 들고 차 끌고
전세대출 받으면
월 몇십만원 저축하고 살아야함
월 500 미만은 그냥 손벌벌떨다 병걸리면 자살해야함
- dc official App"
휴대폰결제현금 15460689 tv23fyt35e7,2021-11-09 06:57:32,휴대폰결제현금 15460689 tv23fyt35e7
어제 오라베티O400 세탁기에넣고 빨았다사람인데 [3],2021-11-09 06:46:45,"ㄹㅇ ㅈ같네 1시간동안 선풍기앞에 두니깐 한쪽은 정상인데 한쪽이 ㄹㅇ개 ㅈ만하게 들림 하 ㅋㅋㅋㅋㅋㅋ
이어폰 추천좀... 오라베티 또사는건 병신같고 저음부분 좋고 풍부하게잘울리면서 둥둥거리는 이어폰추천좀 난 무조건 인이어만씀 ..그래도 혹시몰라서 쿠팡으로
물 흡입하는거 누가추천해서 샀따"
응애 나 아기 [2],2021-11-09 06:14:04,밥먹여죠
노이즈 없는 선은 어떻게 구별하냐? [1],2021-11-09 06:13:07,"다이소에서 파는 선은 컴퓨터 노이즈 차단은 개뿔 꼬다리덱 물려놔도 노이즈 생기던데
노이즈 없는 적당한 선은 뭘 기준으로 봄?"
포칼 일렉스 세일 $549 [6],2021-11-09 05:46:56,"지난 여름 세일 보다 더 싸네 오우야

난 패스다 순다라도 무거운데 450그람은 좀 ㅜ

6읍읍 세일 존버한다"
아시발 아리아 149에샀는데 [3],2021-11-09 05:05:01,"145로 내려갔네 하루차이 시발
배송중이라고 써여잇어서 취소돛못하고
- dc official App"
nan-6 저게 제2의 짭스바라냐?,2021-11-09 04:47:52,그렇냐?
플마형 새벽 기념 짭스바라 69.9 ㄱㄱ?,2021-11-09 04:46:56,ㅋㅋ??
지듣씹 [6],2021-11-09 04:22:37,
파뮤 꺼 사지마라,2021-11-09 04:10:10,사용횟수 100번도 못넘기고 충전 고장나서 5시간 충전하고 1분도 못씀 개쓰레기임
이거 오만원 넘음 조금,2021-11-09 04:00:40,- dc official App
밀폐형 헤드폰 추천 앙망합니노.... [10],2021-11-09 04:00:07,"AJR,Maroon 5,Stellar,Green Day,Weathers 등

팝,펑크,락 정도 듣고

가격 30만원 안으로

유무선 상관 없고

원룸에서 컴퓨터로 들을

밀폐형 헤드폰 추천 부탁 드립니노....


본인 콘서트 같은거 갔을때 소리에 심장 쿵쿵 거리는 느낌 개좋아하는데

밀폐형 헤드폰으로 비슷하게 나마 느껴보고 싶음..."
사장님 nan6 올려주셨군요 [4],2021-11-09 03:54:38,좀 싸게 올려달라할껄 그랬나
요거 오만원 안됨,2021-11-09 03:53:21,"선택은 니가해
- dc official App"
5만원 미만 유선 이어폰 추천좀.. [6],2021-11-09 03:50:23,"여태껏 이어폰은 편의점 밖에 안써봄...
ㅈㄴ 시끄러운 락 듣는데
튼튼한걸로 추천좀"
Ie300 처음 쓸땐 별로였는데 귀가 익숙해지니까 갓이어폰임 [2],2021-11-09 03:50:12,"약간 적응이 필요한 이어폰인듯
적응하니까
개편하고 좋네"
처음부터 커스텀으로 맞출걸,2021-11-09 03:44:29,"들어가긴 하는데 그게 제대로된 각도가 아니었어
노즐이 잘못된 각도로 들어가니까 들어갈수록
이도가 막힌 소리가 나지"
원룸이라 스피커는 못 쓰는데 이어폰 보단 헤드폰이 낫지? [2],2021-11-09 03:41:37,"이어폰이나 헤드셋 같은 걸로 크게 들으면 평소에 못 느끼던 드럼이나 베이스 소리 느껴지는 거 때문에 요즘 이어폰으로 크게 해서 듣는데

미약하게나마라도 헤드폰이 청각 손상 덜함?"
노래를 옮기려고 보니 노래가 깨져있었다는게 뭔소리냐 [5],2021-11-09 03:29:37,"난 아직 그런 적은 한번도 없었는데

왜 깨지는거?"
휴고2는 대체 왤캐 출력이 낮은거임?,2021-11-09 03:29:23,출력만 높았어도 안 살 이유가 없었다;
인생은 가까이서 보면 비극이지만 멀리서 보면 희극이래.. [16],2021-11-09 03:26:48,다 잘될거야
이어팟이 플랫이라는 사람들은 뭐냐 [6],2021-11-09 03:25:59,내 귀에는 저음 엄청 둥둥거리게 들리는데 
이씨발 난 간다 ㅆㅂ [6],2021-11-09 03:24:19,"전자진동판 고막딸딸이 열시미해라 ㅂㅂ





- dc official App"
드디어 득삼 샀는데 케이블 머삼?,2021-11-09 03:20:20,"어댑터는 안전사꺼 살거고
이제 옵티컬 케이블이랑 컴퓨터에 꽂을 usb케이블 살건데
쓸만한거 ㅊㅊ점"
씌발 다 때려친다 좆까라그래 [9],2021-11-09 03:19:19,"뽄하브맘마찌찌빨통이나보고 잘란다 ㅅㅂ






- dc official App"
6개월 넘게 준비하던 일이 노답됬다 씨발 [7],2021-11-09 03:16:13,"씌발 다 흙으로 돌아갔네 오주예수



- dc official App"
일이 안되서 좆나게 빡돈다 씨발 [8],2021-11-09 03:13:31,"세상만사 늬미씨팔 뭐이리 좆같냐 씨발련들 씹

ㅗㅗㅗㅗ

ㅗㅓ하허ㅗㅗㅗㅎ핳ㅎㅎ호ㅗㅗㅗㅗㅗㅗㅗ



ㅗㅗㅗ
ㅗ
ㅗㅗ

ㅗㅗㅗ





- dc official App"
누음없는 헤드폰은 없음? [8/1],2021-11-09 03:09:46,"독서실이나 도서관같은 극단적으로 정숙한 환경에서

볼륨 넉넉하게 틀어도 옆사람한테 하나도 안들릴만큼

완벽함을 자랑하는 헤드폰은 존재하지 않겠지?

이어폰 하루종일 끼다가 외이도염 걸림 씨발"
외이도염 걸려본 사람 [10],2021-11-09 02:52:58,"이어폰 끼면 귀 좀만 간지러운데 외이도염 아니지?
- dc official App"
560s vs 스튜디오 3 [6],2021-11-09 02:49:02,"옛날엔 비츠가 최고인줄 알았는데 몇년동안 청음을 못해보니까 비교가 안되네 팝송이랑 힙합이면 560 압승임?
- dc official App"
오디지 모비우스 hi-res 2ch 7.1채널 음감 뭐로해야됨? [1],2021-11-09 02:43:39,음..
하이포터블 망했냐? [4],2021-11-09 02:33:14,sd카드에 스티커 붙이고 놀던 아재들 다 어디감?
uad 관계자가 dac 기능만 쓸거면 왜 오인페 사냐고 하네 ㅋㅋ [5],2021-11-09 02:22:01,"예산에 맞춰서 타협해야 된다면서 그럴거면 걍 dac 기능만 있는거 사는게 훨 낫다캄 ㅋ
맞말이긴 한데
볼트 컴프레서는 절라 좋다고 자랑하던데
dac는 별루 자신없나 싶기도 ㅋㅋ
대충 읽어보니 볼트 살거면 컴프 달린거 사야할듯"
이번 맥북 되게 뚠뚠하네 [1],2021-11-09 02:17:22,옛날 노트북 같아서 커여움
이번에 댁앰은 걍 원박스 살래 [7],2021-11-09 02:16:35,"진짜스택으로 쌓아야만 감성 있는게 아닌 이상은.. 원박스로 갈래.........

트웰브 스탠다드 목표로 하고

걍 댁앰에 욕심이 없어져서 그런가 그거보다 좀 싼 RME ADI-2 PRO FS나 CMA400i 같은 원박스도 괜찮을것 같고 지금 이 마인드면 Neo idsd 같은거도 걍 쓸 수 있을듯 ㅇㅅㅇ"
푸바 테두리 색은 어캐 변경하냐,2021-11-09 02:16:07,"다크로 쓰고 싶은데 테두리는 어디서 변경해야 하는지 모르겠네

흰색 눈뽕 존나 당하네"
이카님,2021-11-09 02:10:06,아이패드c to b 쓰시는 제품 정보좀 알려주세양..
셰에라자드에 2.5 to 4.4 단자 빌릴수 있을까? [4],2021-11-09 02:07:52,내가 4.4가 옶는데 흑덩이 밸런스 소리가 궁금해..
왜 삼성은 하만카돈 인수해도 음향부분 ㅎㅌㅊ임?? [12],2021-11-09 02:07:41,ㅇㅇ
개병신새끼네 저거ㅋㅋㅋㅋ [1],2021-11-09 02:06:39,ㄹㅇㅋㅋ
안녕 [3],2021-11-09 02:06:14,좋은 밤이야
